4,8.8518,3.0845
4,8.3423,2.9869
4,8.6083,2.8254
4,8.4742,3.1115
4,8.6299,3.1037
4,9.438,2.5935
4,8.4424,3.0611
4,8.3396,4.0565
4,9.0262,3.1985
4,8.2306,3.5866
4,8.4859,3.1156
4,8.0064,2.8461
4,8.6281,2.9174
4,8.706,2.4314
4,8.7278,2.6892
4,8.4984,3.334
4,8.7447,3.2284
4,8.3039,2.9295
4,7.8091,4.1087
5,2.7038,6.466
5,1.9889,6.128
5,1.9445,6.1708
5,2.268,5.6892
5,1.7873,5.9934
5,2.4347,6.424
5,2.096,6.279
5,2.1985,5.8956
5,1.5228,5.8721
5,2.0619,6.961
5,2.1318,6.1525
5,1.4542,5.751
5,1.5154,5.8269
5,1.5535,6.0674
5,2.293,6.5455
5,2.2865,5.8889
5,1.2857,6.0648
5,2.0491,6.6794
5,1.3507,6.4317
5,2.0085,5.8108
5,2.1594,5.6289
5,1.2123,6.4961
5,2.5318,5.9897
5,1.9727,5.9551
5,1.5178,5.4504
5,2.9743,4.9383
5,2.7669,5.6476
5,2.1535,6.5678
5,1.9215,5.8025
5,2.3981,5.6582
5,2.3542,5.8588
5,1.0303,6.2801
5,1.6339,5.6893
5,1.4227,5.045
5,1.7921,5.7095
5,2.4429,6.4451
5,1.3991,6.5336
5,1.8224,6.4623
5,2.2694,6.1871
5,0.79706,6.0717
5,2.5949,5.5734
5,1.1605,6.2842
5,1.9536,5.6937
5,1.905,6.1894
5,2.0548,5.4524
5,2.2736,5.9525
5,1.3786,6.5024
5,2.4911,5.8764
5,1.986,6.1629
5,2.0706,5.9729
5,1.5244,5.8316
5,1.9802,6.102
5,2.1387,5.7991
5,2.043,6.2289
5,2.1897,5.7198
5,1.5098,5.6777
5,1.0981,5.8277
5,1.9626,6.3902
5,1.5535,6.1951
5,1.9557,6.365
5,2.1448,6.8691
5,1.4215,5.8562
5,1.2837,5.7809
5,1.614,6.3416
5,1.6505,5.9266
5,1.9097,6.2362
5,1.8859,6.2947
5,2.4069,6.331
5,1.9406,5.9504
5,2.2949,6.782
5,1.8933,5.9444
5,1.4763,5.3975
5,2.2824,5.7478
5,1.7058,6.3162
5,1.3653,6.5608
5,2.1905,5.8573
5,2.2381,6.6912
5,2.183,6.0568
5,1.7006,5.7887
5,2.008,6.4085
5,1.6848,5.8599
5,2.0455,5.5159
5,1.8173,4.8382
5,2.2747,6.2954
5,1.921,6.2172
5,1.8071,5.6052
5,2.0806,5.5204
5,1.4841,5.1091
5,1.9123,5.6653
5,1.5297,5.7693
5,1.7866,6.3659
5,2.4331,5.936
5,2.0925,6.8373
5,1.8216,5.7312
5,2.1565,5.5542
5,2.1154,5.8968
5,1.8373,6.0729
5,1.4953,6.0655
5,2.7178,6.0667
5,2.02,6.172
5,2.6587,6.2314
5,1.9812,5.8673
5,2.4945,5.5701
5,2.2379,6.0377
5,1.997,6.4563
5,1.3597,6.8666
5,1.7046,5.9424
5,1.8597,5.4553
5,2.3931,5.354
5,2.3648,5.7176
5,2.1099,5.4827
5,1.9695,5.8656
5,2.2057,5.4532
5,1.7824,6.1684
5,2.4114,6.6528
5,1.711,6.4831
5,1.4093,6.0593
5,1.9489,6.1529
5,1.4022,5.9071
5,2.1241,5.555
5,2.5014,5.4955
5,1.439,5.729
5,1.3265,6.0934
5,1.9023,5.3051
5,1.9659,5.8444
6,2.8288,8.3339
6,3.9532,8.0615
6,3.3771,7.722
6,3.4814,8.0333
6,3.2984,8.2679
6,3.3905,8.4772
6,3.912,7.5729
6,3.829,7.7749
6,3.2853,8.1002
6,3.6422,8.2413
6,3.3827,8.0821
6,3.4169,7.8881
6,3.3544,9.0969
6,3.3449,7.4769
6,4.0229,8.5176
6,3.4523,7.9527
6,3.7305,7.6303
6,3.5618,7.8797
6,3.6914,8.323
6,3.5306,8.2657
6,3.3817,7.4171
6,3.469,8.244
6,4.1329,8.1284
6,3.5498,8.3157
6,3.3061,8.5053
6,3.4066,7.2674
6,4.0317,8.3876
6,3.1411,7.7842
6,3.4543,7.7736
6,3.2646,7.7363
6,3.0181,8.0654
6,3.6964,7.8945
6,3.6883,8.1105
6,3.7278,7.7662
6,3.7496,8.5027
6,3.3538,8.0516
6,3.6037,7.6626
6,3.0658,8.0626
6,2.8508,7.9652
6,3.4482,8.3233
6,3.9482,7.7951
6,3.0637,8.2778
6,3.3561,8.1505
6,3.9933,8.5356
6,4.1378,7.9799
6,3.9589,8.4102
6,3.703,7.9358
6,3.371,8.2693
6,3.6831,7.6257
6,3.3209,7.8611
7,8.0208,5.57
7,8.3038,5.9973
7,7.5856,6.3959
7,7.7704,5.4616
7,7.4101,5.3793
7,9.3456,4.4817
7,7.6181,5.6334
7,7.8977,5.102
7,7.1322,5.1178
7,7.4617,5.6624
7,8.0232,5.4205
7,7.5841,5.1945
7,8.1607,4.8874
7,8.5467,5.551
7,7.7974,5.0625
7,8.573,5.1085
7,8.5763,5.6936
7,8.884,6.1426
7,8.3055,5.3169
7,8.0231,5.5802
7,8.9957,5.2608
7,8.3591,5.5061
7,7.9595,5.0029
7,7.7863,5.0506
7,7.8911,5.3051
7,7.8735,6.1999
7,7.6054,5.1145
7,7.9839,5.2653
7,8.2985,6.2047
7,7.9485,4.9866
7,7.4831,5.7937
7,7.6948,5.0895
7,8.2528,5.4703
7,8.379,5.609
7,8.3796,5.8249
7,7.5952,5.4092
7,7.7526,5.1661
7,7.3733,5.3901
7,7.8057,6.0894
7,7.4804,6.4566
7,7.4154,5.6627
7,8.3673,6.0598
7,7.006,5.0852
7,7.8648,5.6435
7,8.3159,6.0741
7,7.996,5.543
7,8.1116,5.3081
7,8.1688,4.8876
7,9.5094,6.3742
7,7.6928,5.6059
7,8.2966,5.8906
7,7.4143,6.3356
7,8.4977,5.4182
7,8.367,5.0908
7,8.4977,5.4619
7,7.7996,4.6649
7,7.7867,5.0136
7,8.4443,5.5771
7,8.2527,5.4104
7,8.7783,6.3482
7,8.4187,5.8856
7,9.323,5.5836
7,8.7432,5.7181
7,7.3278,5.6586
7,7.2534,5.6306
7,7.7612,5.4814
7,7.3576,5.0506
7,7.8591,5.8883
7,8.5772,5.6217
7,8.6142,4.9361
7,7.6703,5.1395
7,8.668,5.3541
7,8.295,5.0424
7,7.9311,5.6052
7,8.4061,5.5446
7,8.6891,4.9816
7,7.8427,6.4217
7,7.9881,4.4991
7,8.0875,5.2669
7,7.8169,5.9171
7,8.24,6.3375
7,8.2485,4.9748
7,8.636,5.1951
7,8.0443,6.3937
7,7.6181,5.6748
7,7.9583,5.0242
7,7.9494,5.6428
7,7.7791,4.7091
7,9.2955,4.7165
7,7.8233,5.7931
7,8.0302,4.5815
7,7.6731,5.3095
7,7.9961,6.1002
7,7.8152,5.0386
7,8.0372,6.6566
7,8.129,6.0811
7,7.8529,4.6878
7,8.1452,5.9926
7,9.3455,4.76
7,8.603,4.9337
7,8.3937,6.4602
7,7.533,6.0065
7,8.3428,6.5154
7,8.5649,6.1267
7,6.8651,5.6361
7,8.1347,6.2698
7,9.317,4.6493
7,7.5144,5.7584
7,7.4516,5.2824
7,8.6733,5.5297
7,7.2313,6.0597
7,7.7689,6.3017
7,8.1799,5.2545
7,7.8288,5.0269
7,7.9477,5.3933
7,8.0493,5.8646
7,7.7457,5.4273
7,7.9916,5.4537
7,7.4449,5.8673
7,6.9682,5.1584
7,8.5431,5.9511
7,7.0226,5.843
7,7.7355,5.3785
7,8.8098,6.3973
7,6.8702,4.5824
8,6.7309,7.4921
8,5.9858,8.2369
8,5.3655,7.8865
8,6.1528,7.3845
8,5.4098,7.2333
8,7.1987,7.1724
8,6.3135,7.2207
8,5.0505,6.62
8,5.624,7.2888
8,5.9956,7.0331
8,5.7658,9.4241
8,6.2563,6.7316
8,5.0273,7.3892
8,6.5113,7.1486
8,5.1967,7.4239
8,5.4497,7.6452
8,5.6211,8.1365
8,7.2734,8.2296
8,5.7818,7.1262
8,6.6727,7.5679
8,5.4937,7.2233
8,5.949,7.0926
8,6.7869,8.1404
8,5.7358,8.1883
8,6.3939,7.4212
8,6.4094,7.5045
8,6.2499,7.1353
8,5.5153,7.7458
8,5.838,7.0003
8,6.3015,6.6469
8,5.8129,8.0465
8,5.7955,7.7158
8,6.9744,7.5258
8,6.3611,7.95
8,6.1717,7.4349
8,5.5332,6.9646
8,6.2743,8.1388
8,5.1593,6.4005
8,6.3856,7.5636
8,6.3251,8.6382
8,6.0962,6.8111
8,6.7808,7.5032
8,5.6035,7.1874
8,6.9086,8.3375
8,5.9873,7.4709
8,5.7438,7.7326
8,6.8187,7.3108
8,5.0619,7.391
8,5.4196,8.5205
8,5.9651,7.9328
8,6.659,8.3661
8,6.2704,7.4754
8,6.2336,7.5491
8,5.785,7.9559
8,4.8155,7.7565
8,5.192,7.1385
8,6.037,7.0532
8,6.0008,7.4587
8,6.5691,7.6869
8,6.264,7.6504
8,6.4073,7.6707
8,6.203,8.4088
8,5.8228,8.323
8,6.231,8.1289
8,6.3163,7.4598
8,5.797,7.9196
8,6.1438,6.5735
8,6.445,7.7512
8,5.8473,6.9806
8,5.5882,6.8596
8,6.9864,7.2169
8,5.5993,8.4011
8,7.4911,8.289
8,6.0706,7.7149
8,5.593,8.5001
8,5.6912,7.8297
8,5.5653,7.176
8,6.1696,7.5323
8,5.8436,7.4654
8,5.7978,7.4475
8,5.9252,8.1639
8,6.3706,7.5946
8,6.4645,6.6531
8,5.6176,8.4531
8,5.22,7.7864
8,5.4102,8.2679
8,5.5005,7.7061
8,5.6582,7.6194
8,5.3613,8.372
8,5.6744,6.6973
8,6.1168,7.1347
8,6.3101,7.7424
8,6.0252,6.6904
8,6.3092,7.6853
8,5.5594,7.7867
8,5.6964,7.3975
8,5.8093,7.3357
8,5.5961,6.9904
8,5.8209,7.2371
8,5.9206,7.7769
8,5.432,7.6906
8,6.9156,6.9701
8,6.6685,7.7065
8,6.6842,7.2744
8,6.4506,6.8632
8,5.5961,6.8462
8,6.2043,7.0015
8,6.0593,7.7541
8,6.2492,6.7518
8,6.8048,6.9891
8,5.7061,7.4272
8,6.5371,6.3448
8,6.2833,7.1478
8,6.2543,8.5077
8,5.9247,7.5933
8,5.3472,7.7626
8,5.7864,8.2077
8,5.5505,6.0235
8,5.8203,6.9291
8,6.8918,6.4782
8,5.2189,8.3299
8,5.6466,7.1099
8,6.4748,7.4729
8,5.3803,7.3761
8,6.5931,7.2043
8,6.3393,7.4629
8,6.5244,7.9552
8,6.8208,7.396
8,6.4513,7.4065
8,5.0661,6.8124
8,6.0391,7.9588
8,6.424,8.8323
8,4.5488,7.1506
8,5.6473,7.8043
8,5.9328,8.5959
8,5.972,8.2161
8,6.6295,7.7452
8,5.7762,8.2697
8,5.7745,6.557
8,5.8056,7.5424
8,5.8579,8.3637
8,5.0499,7.0484
8,6.4025,6.9033
8,6.0071,7.0602
8,6.1334,7.0551
8,5.9864,7.6265
8,5.6792,7.2693
8,6.0593,7.661
8,6.9761,7.2655
8,6.2185,7.8087
